LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,default.payment.next.month
350000,1,1,2,33,-2,-2,-2,-2,-2,2394,1685,563,7535,0,1685,569,7572,0,1522,1
20000,1,2,2,30,0,0,-1,0,0,7534,4704,15226,16528,16128,2000,15300,2000,0,4200,0
160000,1,2,1,39,0,0,0,0,0,14658,15666,16694,17697,19023,1258,1286,1289,1615,0,1
290000,1,1,1,37,-2,-2,-2,-2,-2,-17,3465,10069,4225,-4,3482,10194,4276,0,875,0
180000,1,2,2,30,-1,-1,-1,2,-1,3229,0,6709,6366,1950,0,6709,0,1950,1931,0
2.00E+05,1,1,2,32,-1,-1,-1,-2,-2,1125,2182,0,0,0,2182,0,0,0,0,1
210000,1,2,1,39,-1,-1,-1,-1,-1,1443,1443,1443,1443,1443,1443,1443,1443,1443,1443,0
70000,1,2,2,30,1,-1,0,0,0,0,11609,13411,14470,18070,11609,2000,1400,5000,300,0
280000,1,2,2,38,2,2,2,2,0,163675,168581,170775,166749,168739,9000,6000,5,5858,5741,1
120000,1,3,2,31,1,-2,-2,-2,-2,-94,-2090,-2390,-2390,-2390,3,0,0,0,0,1
260000,1,1,2,45,-1,-1,-2,-1,0,6062,-900,-900,1905,897,0,0,2805,2,4654,0
340000,1,1,2,31,0,0,0,0,0,342299,339883,335659,336498,321941,14000,13000,13000,12000,12000,0
260000,1,1,2,29,0,0,0,0,0,56050,52079,52083,46703,47500,6000,6000,5000,5000,4000,0
140000,1,1,2,29,0,0,0,0,0,34052,34677,35065,35668,36143,1553,1601,1564,1399,2000,0
140000,1,2,1,36,1,-1,0,0,0,119279,6771,13380,18415,20135,10000,10000,8000,5000,22000,0
2.00E+05,1,2,1,38,1,2,2,2,0,185471,189921,193731,189136,191335,9000,8300,0,6800,14500,0
50000,1,2,2,43,0,0,0,0,0,29308,20491,20846,20247,19551,2000,1340,1298,827,676,1
130000,1,2,2,27,0,0,0,-2,-2,21920,12390,0,0,0,1400,0,0,0,0,0
130000,1,1,2,27,0,0,0,-2,-2,71668,47836,0,0,0,2000,0,0,0,0,0
50000,1,2,2,28,0,0,0,2,0,26538,27592,30627,28999,29607,1500,3500,0,1051,1100,0
20000,1,3,1,28,0,0,0,2,0,19794,19519,20464,19756,19978,1304,2900,0,773,626,0
390000,1,1,2,28,0,0,0,0,0,18891,19521,28868,29661,21907,6000,10000,2000,15000,5000,0
50000,1,2,2,28,2,2,2,2,2,45769,47213,48162,48576,43700,2500,2000,1523,200,2000,0
30000,1,2,2,29,1,2,0,0,0,24180,23498,24532,25517,25896,0,1715,1700,1100,952,0
240000,1,2,1,33,-2,-1,0,0,0,15220,7549,127494,102825,99867,7575,125335,3358,2784,2833,0
180000,1,1,2,31,-1,-1,-1,-1,-1,6383,3166,13346,4195,9934,3200,13500,4195,10000,3500,0
420000,1,1,2,31,-2,-2,-2,-2,-2,7712,72910,18030,11831,11562,35527,18442,11943,11620,46856,0
120000,1,1,2,33,2,0,0,0,0,52053,52592,53748,54858,56445,2000,2000,2000,2500,2500,1
450000,1,1,2,34,-1,-1,-1,-1,-1,12712,1830,1183,1745,0,1830,1188,1745,0,7519,0
20000,1,1,2,34,0,0,0,-2,-2,19569,2700,0,0,0,1000,0,0,0,0,1
360000,1,2,1,35,-2,-2,-2,-2,-2,-9,-9,-9,-9,1943,0,0,0,1952,2500,1
350000,1,2,2,40,0,0,0,0,-1,28194,29334,30900,0,223,1500,2000,0,223,223,0
180000,1,3,2,44,0,0,0,0,0,172064,175287,119687,131725,134122,8000,5018,21000,6000,6000,0
410000,1,2,1,41,0,0,0,0,-1,392906,400864,410877,419454,1356,16000,17986,18545,1362,6,0
50000,1,3,1,36,0,0,0,0,0,44917,46230,49319,50401,18919,2061,4150,2232,750,929,0
430000,1,3,1,36,0,0,0,0,0,35488,39897,48916,52021,27796,5000,10000,4000,1500,2000,0
2.00E+05,1,3,3,48,-1,-1,-1,-1,0,7331,4760,3529,11711,38079,4780,3529,11726,35000,0,0
180000,1,1,2,35,0,0,0,0,0,52160,46545,43604,43571,19360,3022,3005,3002,3004,3000,0
2.00E+05,1,1,1,35,0,0,0,0,-1,29675,28425,20289,43432,149388,9000,2000,31162,157142,10418,0
160000,1,2,1,35,2,2,2,0,0,155327,159293,154957,157788,160282,8000,0,7300,7000,4400,1
1.00E+05,1,2,1,47,0,0,0,0,0,72703,74147,76305,77855,78961,2653,3352,3413,3000,2919,0
140000,1,2,2,44,2,0,0,0,0,84371,85119,86901,89583,90432,3046,3153,4126,3231,3351,1
120000,1,2,1,43,-1,-1,-2,-1,-1,3972,2809,1021,2311,3868,2816,1021,2321,3868,2980,0
360000,1,1,2,37,1,-1,-1,-1,-1,-2,513,1070,-10,2107,515,1075,0,2117,630,0
120000,1,1,1,41,0,0,0,0,0,115467,54921,56542,58023,17421,2000,2500,2800,1000,109000,1
310000,1,1,1,37,-1,-1,-1,-1,-1,46916,5545,17152,6540,6834,5545,17248,6559,10000,6890,0
180000,1,1,1,44,-2,-2,-2,-2,-2,14787,12222,16564,15047,17884,12898,17266,15053,17884,13630,0
160000,1,2,1,46,0,0,0,0,0,116988,114956,114531,106467,106967,4200,5555,4000,4000,4000,0
50000,1,2,1,48,2,0,0,0,0,79262,40931,40892,41612,18825,3278,1880,1650,10000,1000,1
3.00E+05,1,2,1,40,0,0,0,0,0,25492,28048,30582,33059,35498,3000,3000,3000,3000,5000,0
5.00E+05,1,3,1,43,0,0,0,0,0,57313,54997,44226,40712,37311,4060,5014,5005,4000,5000,0
230000,1,2,1,39,1,-1,2,0,0,-430,16659,1982,1982,991,18675,0,991,0,5400,0
3.00E+05,1,3,1,45,-1,-1,-1,2,-1,836,390,780,390,780,390,780,0,780,0,0
180000,1,2,2,41,-2,-2,-2,-2,-2,0,900,910,0,0,900,910,0,0,0,0
280000,1,2,1,45,-1,-1,-1,-1,-1,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,0
20000,1,3,2,47,-1,0,0,-2,-2,3897,4774,-10,-10,-10,1004,0,0,0,4000,0
360000,1,1,1,37,-1,-1,-1,0,0,5225,-1900,14838,15987,13438,6,18022,6036,5005,4514,0
20000,1,2,3,37,0,0,0,0,0,19701,20302,19200,17085,17953,2000,1500,2000,2000,2000,0
250000,1,1,1,35,0,0,0,0,-1,70767,78906,84078,70507,2841,10000,10000,10000,3000,10000,0
120000,1,1,1,45,0,0,0,0,0,118287,117775,117106,118207,116885,5700,5700,6000,5000,10000,0
1.00E+05,1,5,3,44,2,2,0,0,0,40199,39218,35464,30456,29420,0,2005,1700,976,2000,0
50000,1,3,1,47,0,0,0,2,0,11752,13244,14722,15181,15928,2000,2000,1000,1000,1000,0
470000,1,3,2,31,-1,-1,2,-1,-1,8748,2442,2272,6040,6655,3500,11,6080,6688,1206,0
80000,1,2,1,45,-1,-1,-1,-1,-1,10290,40000,0,2303,71637,40000,0,2303,71637,1796,0
110000,1,2,2,29,0,0,0,0,0,31327,31495,27682,28418,29442,2000,1800,1500,1500,1400,0
280000,1,2,2,30,0,0,0,0,0,261602,267238,273951,262720,130384,10000,11075,8972,5182,10000,0
2.00E+05,1,1,1,37,-2,-2,-2,-2,-2,3509,-8,1898,0,6062,0,1906,0,6062,0,0
170000,1,3,1,45,-1,0,0,0,0,34778,40441,40937,34090,34894,10000,5000,2000,2000,3000,0
60000,1,2,1,41,1,-1,0,0,0,-1582,56557,55839,47797,8062,59852,5011,5000,2500,1000,0
180000,1,2,1,36,0,0,0,0,0,184661,183112,183172,183117,179277,7000,7000,7000,6411,7000,0
3.00E+05,1,2,1,43,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,1
150000,1,2,1,40,0,0,0,0,0,142326,145231,150145,150500,0,4500,6114,3500,0,0,1
210000,1,1,2,39,-2,-2,-2,-2,-2,28435,7615,0,0,0,7637,0,0,0,0,0
50000,1,3,2,37,-1,0,0,0,0,20248,50797,53340,45661,20180,45535,3500,1424,2000,1300,0
50000,1,1,1,45,-1,-1,-1,-1,-1,390,390,390,390,390,390,390,390,390,390,1
3.00E+05,1,2,1,35,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0
80000,1,2,1,43,0,0,0,0,0,78726,78837,76792,61435,26516,3000,3000,3000,1500,1500,0
170000,1,2,2,31,0,-1,0,0,0,172012,167929,116189,192082,120077,168019,5000,6000,7125,5000,0
50000,1,3,1,44,0,0,0,0,0,19951,17221,15816,13983,13638,1282,1253,1170,535,387,0
140000,1,2,1,40,0,0,0,0,0,139282,138095,140725,139401,103929,4945,5254,4861,3649,3653,1
350000,1,2,1,36,0,0,-1,0,-1,32596,16666,32597,16666,16666,1000,32597,1000,16666,32809,1
20000,1,2,1,45,-1,-1,-1,-1,-2,836,836,2006,-2830,-7220,836,2006,1441,0,0,0
170000,1,1,2,32,2,2,-2,-2,-2,2097,0,0,0,0,0,0,0,0,6271,1
20000,1,3,2,40,0,0,0,0,0,17613,18897,34964,9376,9620,1590,1208,1276,520,1560,1
240000,1,2,1,44,0,0,0,0,0,23904,21643,19743,20298,15475,1400,1400,1300,1000,1000,0
50000,1,2,1,40,0,0,0,0,0,31852,28526,60032,25443,19600,1600,2018,1500,1000,1500,1
230000,1,2,1,41,0,0,0,0,0,301038,305327,213058,216260,215968,9405,7769,7757,8030,6549,1
1.00E+05,1,1,1,35,1,2,-1,-1,0,3515,2975,2342,12016,10203,10,3141,12021,135,507,0
3.00E+05,1,1,2,45,-1,-1,-1,0,0,3016,-2659,40996,41513,38303,0,43655,1752,937,916,0
90000,1,2,1,42,0,0,0,0,-2,87104,90651,92400,0,0,5000,4500,0,0,0,1
210000,1,1,2,32,0,0,0,0,0,218742,218317,73874,73219,96844,10000,5000,5000,30000,4500,0
50000,1,2,2,44,0,0,0,0,0,10101,6295,7333,8349,8362,1300,1300,1300,300,500,0
4.00E+05,1,2,1,46,0,0,0,0,0,113125,98056,141712,123382,125687,8000,128000,5000,5000,5000,0
3.00E+05,1,1,1,37,-2,-2,-2,-1,-1,19954,22492,20477,27206,37191,23348,20477,27206,177202,7543,0
150000,1,1,2,32,2,2,2,2,2,126115,128860,131426,132703,129080,6300,6100,4900,0,10200,0
5.00E+05,1,1,1,35,2,0,0,-1,0,510367,473584,167682,501496,508213,24913,5872,508229,18089,14070,1
3.00E+05,1,2,2,38,1,-1,3,2,-1,0,780,780,390,390,1560,0,0,390,390,1
3.00E+05,1,1,1,45,1,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0
150000,1,1,2,33,-1,2,-1,-1,0,6146,891,8969,6027,5132,0,8969,6027,0,1461,0
410000,1,1,2,32,0,0,0,0,0,198954,202511,199348,201941,101962,7000,9000,9000,5000,5000,0
80000,1,1,2,33,0,0,0,0,0,77244,78259,79286,69708,49743,3492,3593,3006,1729,2000,0
50000,1,3,2,33,0,0,-1,0,-1,8949,9745,30739,30266,14581,1030,31117,2000,14840,259,0
140000,1,3,2,33,-2,-2,-2,-2,-2,500,473,-27,3788,0,473,0,3815,0,9386,0
150000,1,2,1,33,2,-1,-1,-2,-2,1033,1533,0,0,0,1550,0,0,0,0,1
20000,1,1,1,33,0,0,0,0,0,20276,20134,20298,19269,19254,1326,1326,1287,662,903,0
2.00E+05,1,1,2,33,-1,-1,-1,0,-1,12202,1964,12181,5908,1114,4994,12181,2000,1114,8314,0
110000,1,2,2,42,0,0,0,0,0,80338,83483,74258,66409,69895,5000,10000,3000,6000,3300,0
230000,1,2,2,41,2,0,0,0,0,225043,229701,229250,229572,213420,10000,11000,9000,9000,9000,1
50000,1,2,1,49,1,2,2,2,2,17371,17789,18209,18595,20323,1000,1000,1000,2000,0,1
50000,1,2,2,49,1,2,0,0,0,47360,45915,46686,47084,14253,0,2200,2000,1000,2000,0
50000,1,1,1,49,-1,-1,-1,2,-1,25801,-1032,6910,6314,18544,0,9000,88,18596,5023,0
310000,1,1,1,50,-1,-1,-1,-1,-1,396,396,0,942,1645,396,0,942,1645,1287,0
10000,1,2,1,49,1,-1,-1,-1,-1,-20,780,0,780,0,800,0,780,0,0,1
1.00E+05,1,3,1,50,2,3,2,2,3,66204,64551,66924,72209,70451,0,4000,7000,0,3000,0
7.00E+05,1,2,1,50,-2,-2,-2,-2,-2,3528,2018,2131,5746,733,2024,2131,5750,733,2917,0
330000,1,1,1,50,-2,-2,-2,-2,-2,-17,-17,-17,988,-12,0,0,1005,12,150,0
3.00E+05,1,2,1,46,-1,-1,-1,-2,-1,1413,15393,-10,-10,7805,15480,0,0,7815,28,0
5.00E+05,1,3,1,49,0,0,0,0,0,260991,214726,230250,188805,192229,7890,20132,20004,7714,3000,0
10000,1,3,1,51,1,-1,2,2,0,0,950,1170,780,780,950,1000,0,0,0,0
70000,1,3,1,50,0,0,0,0,0,68725,70413,70004,38102,28931,3220,2220,28931,1000,1050,0
110000,1,2,1,50,1,-1,0,0,0,-10682,50928,54711,55926,18030,62000,5000,3000,2000,1000,0
250000,1,2,1,50,0,0,0,0,-2,238215,182156,121786,-329,-494,9000,5000,0,0,2200,0
550000,1,3,1,50,2,2,2,0,0,491810,534289,494690,504929,501474,51500,0,19067,35696,0,1
390000,1,1,2,47,-1,-1,-2,-1,-1,898,0,0,2582,128,0,0,2582,128,6273,0
1.00E+05,1,6,2,51,2,2,0,0,0,104264,101658,97937,98893,101044,0,4134,3952,3611,3298,0
20000,1,2,1,47,2,0,0,0,0,17305,17917,18600,19034,19022,1295,1368,1192,570,606,1
360000,1,2,1,50,0,0,0,-1,0,221855,256171,-229,10527,9564,46000,0,10756,5035,0,0
60000,1,2,1,50,-1,-1,-1,-1,0,7888,13989,9588,18041,14458,14026,9700,18064,4016,5029,0
150000,1,2,1,51,2,2,0,0,2,17307,16736,17491,24882,25229,0,1329,7720,1051,0,1
360000,1,3,1,49,0,0,0,0,0,170792,153458,136109,114908,111274,5729,5365,4664,3890,3899,0
50000,1,1,2,49,0,0,0,0,0,48960,49686,50723,9182,10025,2255,2292,1157,1000,600,0
170000,1,1,1,50,1,2,2,2,2,152495,155698,159029,160628,162808,7200,7300,5700,6300,3300,0
3.00E+05,1,2,1,51,1,2,0,0,0,198235,193548,198422,204116,214691,0,8000,9000,15500,7000,0
150000,1,3,2,51,-1,-1,-1,-1,-1,3958,3146,2651,2465,4108,3146,2659,2472,4116,4703,0
3.00E+05,1,3,1,51,-2,-2,-2,-2,-2,1236,-13,-13,2155,2402,0,0,2168,2421,0,0
5.00E+05,1,1,1,57,-2,-2,-2,-2,-2,18726,29914,8340,16561,15662,29914,8340,16561,15701,28935,0
160000,1,2,2,57,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,0,0,0,0,601,1
50000,1,1,2,54,2,0,0,0,0,9159,10474,10184,6279,7693,1500,1508,1000,1500,1000,0
10000,1,3,2,56,2,2,0,0,0,10156,8570,6101,6711,7258,0,1500,2000,2000,2000,0
1.00E+05,1,3,1,54,2,2,2,3,2,81507,83154,88223,85924,86803,3900,7300,0,3200,3500,1
3.00E+05,1,1,1,58,2,2,2,2,2,148265,158230,160242,156171,165556,14000,6000,0,12000,6500,1
30000,1,2,1,57,0,0,0,0,0,24911,26241,27512,27831,28795,1750,2000,1240,1200,1100,1
90000,1,1,2,52,0,0,0,0,0,91671,91656,87106,48730,27535,4508,5110,2000,3000,1000,0
30000,1,3,2,53,0,0,0,0,0,29683,26328,27422,28307,28902,1426,1520,1405,1000,1006,0
140000,1,3,1,53,0,0,0,0,0,133167,135889,81607,83927,84861,5400,3000,4000,3500,3504,0
50000,1,1,2,53,0,0,0,0,0,49512,50463,49793,50032,18336,1771,2061,1300,643,666,0
1.00E+05,1,5,1,53,0,0,0,0,0,184438,188238,192080,196000,2.00E+05,3800,3842,3920,4000,0,0
30000,1,2,1,49,0,0,0,0,0,29707,28853,30107,29923,29472,2000,3000,4000,2000,4000,0
160000,1,3,1,51,0,0,0,-2,-1,4042,4338,-1801,-5513,743,1000,0,0,6256,1050,1
10000,1,3,1,57,0,0,0,2,2,7525,6952,9356,9533,9233,1276,2680,477,0,360,0
170000,1,2,1,57,-1,-1,-1,-1,0,792,-2604,396,792,396,0,3396,792,0,396,1
50000,1,1,1,48,0,0,0,0,0,48096,49267,48078,25869,22647,2300,2000,1600,100,250,0
5.00E+05,1,3,1,53,-1,2,2,-2,-1,5008,546,-4,-4,1319,1,0,0,1323,3000,0
5.00E+05,1,3,1,55,2,0,0,0,0,613860,512526,334227,145482,125936,37300,11000,4500,4000,4000,1
20000,1,2,1,59,3,2,3,3,2,6015,7759,8486,8208,7930,2000,1000,0,0,1000,1
20000,1,2,1,52,0,0,0,0,0,16361,17368,18546,19283,14821,1285,1463,1200,296,0,0
80000,1,6,1,54,0,0,0,0,0,61454,61808,62290,29296,26210,2545,2208,1336,2232,542,1
5.00E+05,1,1,1,58,1,2,0,0,-1,65005,63099,64610,64133,264,0,2787,1312,264,264,0
20000,1,3,2,62,0,0,0,0,0,16303,17314,18343,19331,18541,1286,1315,1303,663,686,0
190000,1,2,2,56,0,0,0,0,0,105046,85715,66984,67864,68156,2777,2458,2411,2405,2595,0
160000,1,2,2,59,0,0,0,0,0,86249,85764,83764,75088,69753,5000,4214,4014,2500,3000,0
170000,1,1,2,51,0,0,0,0,0,201851,195038,189067,180389,137030,6873,7509,5573,4309,4239,1
80000,1,2,1,54,0,0,0,0,0,80449,77652,77980,79938,50209,2779,3075,5000,1750,1810,1
180000,1,2,1,57,0,0,0,0,0,182329,177183,177694,127051,128562,9000,7000,5000,5000,10000,0
50000,1,3,2,51,2,2,0,0,0,51264,48695,32617,18834,15810,68,1510,1724,0,366,1
70000,1,2,2,62,6,5,4,3,2,112202,103834,95609,86494,79359,0,0,0,0,2150,0
20000,1,2,1,55,0,0,2,0,0,10301,12871,12374,13392,14938,2750,0,1231,1777,0,1
330000,1,2,1,48,-1,-1,-1,-1,0,933,12663,10151,60841,41945,12701,10183,62619,1945,1183,0
330000,1,3,1,57,-2,-2,-2,-2,-2,3524,262,248,784,220,300,250,800,300,300,0
320000,1,1,1,51,-2,-2,-2,-2,-2,1834,556,1622,7728,5781,556,1622,7762,5781,3896,0
140000,1,3,1,59,-1,-1,-1,-1,-1,2859,3447,0,2061,0,3447,0,2061,0,3035,0
20000,1,2,1,55,0,0,0,0,0,15793,16823,17848,27843,19352,1300,1302,1320,1137,1000,0
70000,1,3,1,53,-1,-1,-1,2,0,712,712,862,862,862,712,862,712,712,712,0
240000,1,2,2,67,0,0,0,0,0,542827,508581,471796,468202,442401,20225,17389,80167,15167,16000,0
460000,1,2,1,52,0,0,0,0,0,177520,174746,168279,171579,163450,8000,9000,8154,6000,6000,0
80000,1,1,2,56,0,0,0,0,0,89088,83558,84848,63373,20324,3400,2983,1501,5000,5000,1
20000,1,2,2,56,0,0,2,2,2,15397,17819,18239,19094,12393,3000,1000,1500,0,1000,0
2.00E+05,1,3,1,54,0,0,0,2,0,1749,3939,7856,3640,3656,3000,4031,5,16,6005,1
2.00E+05,1,2,1,51,2,-1,-1,-1,-1,206,2522,1261,0,1261,2522,1261,0,1261,0,1
420000,1,3,1,53,-1,-1,-2,-2,-2,3717,-2953,-2953,-2953,-2953,5,0,0,0,0,0
130000,1,2,2,54,0,0,0,0,-2,30184,31795,31467,-440,-240,2419,1000,0,200,0,0
30000,1,2,3,53,1,-2,-1,2,0,0,0,4070,3825,3825,0,4070,0,0,0,1
110000,1,2,1,51,0,0,0,0,0,54051,55126,57239,104353,48308,1972,3000,49000,1569,2000,1
360000,1,2,1,51,-1,-1,-1,-1,0,14093,10575,7675,18602,20461,10575,7685,18610,8000,21004,0
50000,1,2,1,56,1,2,2,0,0,48141,50783,49581,36828,19361,3739,28,1502,670,708,0
70000,1,3,1,54,0,0,0,0,0,64527,59996,57417,54558,58968,2519,5015,4000,5950,6000,0
420000,1,3,1,59,0,0,0,0,0,24389,21232,24524,21318,21496,1733,10026,1606,2006,707,0
50000,1,3,1,57,0,0,0,0,0,49543,41465,24091,20071,19221,1500,1328,1600,700,696,0
450000,1,2,1,55,2,2,-2,-2,-2,2500,0,0,0,0,0,0,0,0,0,1
50000,1,2,1,56,0,0,0,-1,0,38111,37934,16816,602,712,2966,1000,602,500,500,0
20000,1,3,1,53,3,4,3,2,3,15507,14974,14449,15116,14582,0,0,1200,0,0,1
250000,1,1,1,51,3,2,2,2,2,2487,2487,2487,2487,2487,0,0,0,0,0,1
20000,1,2,3,53,0,0,0,0,0,18856,19840,18588,17650,18003,1318,1298,1260,613,645,0
240000,1,3,1,57,0,0,0,0,0,224736,230814,234047,164960,167934,9573,7893,6151,5527,5708,0
50000,1,3,1,52,0,0,0,0,0,47594,48611,49063,16908,13112,2200,2343,1178,654,2280,1
180000,1,3,1,65,0,-1,0,0,0,191309,174775,174702,176816,180911,175100,7000,5000,5309,5288,1
250000,1,1,1,71,0,0,0,0,0,173907,177484,177946,159849,145461,6504,6243,5446,4721,4385,0
30000,1,3,2,52,0,0,0,2,2,25686,27449,30286,29993,58134,2500,3600,1390,0,1000,0
50000,1,3,1,55,0,0,0,0,0,40247,41382,49943,50412,30970,1800,9331,1500,4549,0,1
20000,1,2,1,62,1,2,2,0,0,17539,18563,17982,18659,19035,1612,0,1289,665,1491,0
260000,1,3,1,52,0,0,0,0,0,187581,184144,140829,117445,114581,7299,5375,4227,4052,3941,1
130000,1,3,1,54,-1,-1,-1,-2,-1,193,2499,0,0,428,2520,0,0,428,150,0
490000,1,2,1,51,1,-2,-1,2,0,-16,-16,5498,282,28688,0,7504,0,28606,0,1
150000,1,3,1,52,2,2,2,2,2,142903,152574,150080,47214,144862,13312,2305,0,98828,4241,1
30000,1,3,1,53,1,2,2,2,2,18361,20250,19637,21705,21059,2500,0,2403,0,3000,1
50000,1,2,2,54,1,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,1
330000,1,3,1,53,0,0,0,0,0,141061,144526,148420,152341,149998,3856,3926,3966,3000,2,0
330000,1,2,1,52,0,0,0,0,0,171004,173360,175958,178468,181544,6199,6386,6435,7000,6688,0
140000,1,3,1,56,2,0,0,0,0,90462,93167,94370,95894,91600,4212,3600,3258,3313,3258,1
40000,1,2,1,55,1,-2,-2,-2,-2,-150,-540,-930,-1320,-1710,0,0,0,0,0,1
360000,1,3,2,54,-2,-2,-2,-2,-2,390,390,390,390,390,390,390,390,390,390,0
80000,1,2,2,59,2,2,2,2,2,24756,29818,29060,31133,24135,5500,13,4000,5,2005,1
730000,1,3,1,56,0,0,0,0,0,746814,374028,351588,86927,66111,20500,16500,3000,2000,2000,0
180000,1,1,1,63,0,0,0,0,0,157932,156847,130572,120464,109129,7000,5500,4218,4500,5000,0
190000,1,3,1,64,0,0,0,2,0,65666,67379,72878,70731,71285,3800,7600,0,2700,2800,0
50000,1,3,2,57,-1,-1,-1,-1,-1,390,1726,390,390,390,1726,390,390,390,390,0
230000,1,1,1,56,0,0,0,0,0,38349,39154,39921,40828,37934,1933,1700,1600,1340,1548,0
20000,1,3,1,53,0,0,0,0,0,19084,19224,18545,19405,19358,1300,1400,1300,700,700,0
130000,1,2,2,56,0,0,0,0,0,121165,109805,111780,116357,96936,4000,5000,8000,4000,4000,0
30000,1,6,1,53,-2,-2,-2,-2,-2,1780,0,0,0,0,24437,0,0,0,0,1
360000,1,1,1,57,1,-2,-1,-1,-1,0,0,860,246,-46,0,860,246,0,0,0
1.00E+05,1,2,1,52,1,2,2,2,2,15420,16927,16432,18019,17501,2000,0,2100,0,1500,0
180000,1,3,2,55,0,0,0,0,0,193095,186835,182287,159992,145387,6900,7100,5659,5100,4900,0
210000,1,2,1,53,1,-1,2,-1,-1,-197,3195,1821,1683,0,3392,2,1683,0,1986,0
340000,1,2,1,53,0,0,0,0,0,342617,346067,350031,304706,250216,12604,14000,11000,9000,10000,1
20000,1,1,1,52,0,0,-1,-1,-1,21192,19965,390,390,780,1600,390,390,780,0,0
20000,1,2,1,52,-2,-2,-2,-2,-2,990,2990,790,1590,2359,2990,790,1590,2359,2780,0
5.00E+05,1,1,1,54,0,0,0,0,0,493251,496315,480411,489978,493062,18725,18000,17534,17649,18007,0
360000,1,1,1,53,-2,-2,-2,-2,-2,826,4741,6336,937,766,4765,6395,941,769,1070,0
50000,1,3,1,54,0,0,0,0,0,47722,47080,48813,49107,18000,2100,3000,2000,1200,1000,0
530000,1,2,1,54,-2,-2,-2,-2,-1,-30,-420,390,390,166210,0,1200,390,166210,6000,0
260000,1,1,1,59,-1,-1,-1,-1,-1,1929,-627,4134,792,1309,627,7388,792,1312,2564,0
40000,1,3,1,50,1,2,0,-1,-1,35879,34625,36757,20650,0,0,3078,21650,0,0,1
30000,1,2,2,60,0,0,0,0,0,23575,24582,25711,26614,26948,1398,1527,1430,764,530,0
240000,1,1,1,55,1,4,3,2,2,99259,96819,94429,95475,96603,0,0,3500,3600,3800,1
320000,1,1,2,55,2,2,2,2,0,200545,205973,211323,202240,122963,9600,9500,0,4253,4332,1
70000,1,3,3,61,3,2,2,0,0,8909,9812,9511,10828,11346,1200,0,1482,1000,426,0
2.00E+05,1,2,1,58,-1,2,2,-2,-2,1877,1830,200,200,18370,151,200,0,18370,53276,0
360000,1,1,1,51,-1,-1,-1,-1,-1,2782,5608,923,12886,489,5636,927,12950,491,173,0
110000,1,2,2,51,0,0,0,0,0,25707,26740,27871,28858,29541,1400,1500,1400,1000,1000,1
80000,1,3,1,52,1,2,2,2,0,77185,80311,81558,78761,71352,5000,3100,0,2000,713,1
2.00E+05,1,1,1,52,1,-2,-2,-2,-2,-768,-768,-768,-768,-768,0,0,0,0,0,0
1.00E+05,1,3,1,56,-1,-1,-1,-1,-1,390,390,0,780,0,390,0,780,0,0,1
160000,1,3,2,53,-1,-1,-1,-1,-1,791,9164,4791,2999,961,9173,4805,3008,1742,998,0
140000,1,1,1,55,1,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,1
3.00E+05,1,2,1,55,0,0,0,0,0,69994,71388,72886,74371,75854,2552,2645,2696,2716,2809,0
50000,1,3,1,59,1,2,0,0,0,48504,46768,47976,39703,19777,0,2100,2000,1000,1000,0
50000,2,2,1,29,0,0,0,0,0,49895,48434,47827,28935,28224,1867,1521,1419,969,997,1
50000,2,1,1,29,0,0,0,0,0,50737,50486,50035,49388,10275,1818,2200,1192,1000,2000,0
50000,2,2,1,34,0,0,0,2,0,11340,11367,10982,10243,10826,3200,3000,1000,1000,1000,0
50000,2,2,1,38,0,0,-2,-2,-2,51400,0,0,0,0,0,0,0,0,0,1
210000,2,1,2,29,-1,-1,-1,-1,-1,2783,1080,2855,20787,8307,1088,2855,20787,8314,1747,0
150000,2,1,2,26,0,0,0,0,0,24242,20263,21332,22371,22700,1700,1700,1700,1000,1000,0
190000,2,2,1,29,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0
80000,2,1,2,26,2,0,0,2,2,37097,38174,40550,41577,41595,2000,3000,2000,1000,2500,1
1.00E+05,2,1,2,28,0,0,0,0,-1,4864,9089,13534,16158,6700,5800,6000,4375,6700,3000,0
20000,2,2,2,27,0,0,0,0,0,18854,19116,15030,13025,12223,1292,1509,1522,3111,20000,0
4.00E+05,2,1,2,29,-2,-2,-2,-2,-2,7622,38849,13586,19502,3809,39097,13653,19617,3930,7021,0
1.00E+05,2,2,2,28,0,0,0,0,0,50697,51813,53416,32422,33177,1959,2545,1513,1268,10000,0
30000,2,2,2,22,0,0,2,0,0,30028,30566,30560,30194,30113,2634,1000,1377,1211,1000,0
